UserID,University
1169,Iowa State University
1170,Pennsylvania State University
1170,University of Virginia
1170,George Washington University
1171,Tufts University
1171,"The University of Tennessee, Knoxville"
1171,Indiana University Bloomington
1172,The Katz School at Yeshiva University
1173,
1174,The University of Arizona
1174,Virginia Polytechnic Institute and State University
1174,University of Florida
1175,University of Hawai
1176,
1177,
1178,Washington State University
1179,
1180,Carnegie Mellon University
1181,Cornell University
1182,Wayne State University
1182,University of Connecticut
1182,University of Miami
1183,The University of Arizona
1184,Brown University
1184,Purdue University
1185,Washington State University
1185,The New School
1186,
1187,Purdue University
1187,University of Virginia
1188,
1189,
1190,"University of California, Davis"
1190,Emory University
1191,
1192,
1193,"University of Colorado, Denver"
1193,University of Minnesota
1193,"University of California, Berkeley (UCB)"
1194,
1195,The University of Georgia
1196,University of Washington
1197,Vanderbilt University
1197,University of Oklahoma
1198,
1199,
1200,
1201,
1202,University of Minnesota
1202,Texas A&M University
1202,University of Michigan
1203,Clark University
1203,Virginia Polytechnic Institute and State University
1203,"University of Illinois, Chicago (UIC)"
1204,
1205,
1206,University of Texas at Austin
1207,University of South Florida
1207,University of Hawai
1207,University of Rochester
1208,
1209,
1210,Vanderbilt University
1211,
1212,
1213,"University of Illinois, Chicago (UIC)"
1213,Columbia University
1213,University of Southern California
1214,Massachusets Institute of Technology
1215,
1216,Johns Hopkins University
1216,Yale University
1217,University of Pennsylvania
1217,Yale University
1217,Vanderbilt University
1218,Washington State University
1218,Johns Hopkins University
1219,Brown University
1219,Case Western Reserve University
1220,
1221,
1222,Northwestern University
1222,Cornell University
1222,Stanford University
1223,Colorado State University
1223,Dartmouth College
1223,University of Wisconsin-Madison
1224,
1225,Brandeis University
1225,"University of Maryland, Baltimore County"
1226,Carnegie Mellon University
1226,"University of Illinois, Chicago (UIC)"
1227,
1228,
1229,University of Connecticut
1230,
1231,
1232,"University of Colorado, Denver"
1233,Duke University
1233,Virginia Polytechnic Institute and State University
1233,Rensselaer Polytechnic University
1234,
1235,Drexel University
1236,"University of California, Riverside"
1237,Howard University
1237,Brandeis University
1238,University of Hawai
1238,University of Iowa
1239,
1240,University of Notre Dame
1240,The Ohio State University
1241,University of Pennsylvania
1241,North Carolina State University
1241,"University of Maryland, College Park"
1242,University of Iowa
1243,
1244,Vanderbilt University
1245,University of Southern California
1245,Illinois Institute of Technology
1245,University of Texas at Austin
1246,The New School
1246,University of Miami
1247,
1248,Iowa State University
1248,Arizona State University
1249,Northwestern University
1249,"University of California, Santa Barbara (UCSB)"
1249,"University of North Carolina, Chapel Hill"
1250,
1251,Vanderbilt University
1252,
1253,
1254,University at Buffalo SUNY
1255,
1256,University of Chicago
1257,"University of Illinois, Chicago (UIC)"
1258,
1259,Wayne State University
1259,Indiana University Bloomington
1260,The Katz School at Yeshiva University
1260,Rice University
1260,Arizona State University
1261,
1262,"University of Illinois, Chicago (UIC)"
1262,The Ohio State University
1263,Brown University
1263,The University of Georgia
1263,Oregon State University
1264,Indiana University Bloomington
1265,
1266,University of Massachusetts Amherst
1266,Rutgers University - New Brunswick
1266,Case Western Reserve University
1267,The New School
1268,
1269,
1270,
1271,
1272,
1273,
1274,
1275,
1276,
1277,
1278,
1279,Clark University
1280,
1281,Dartmouth College
1281,Tulane University
1281,Michigan State University
1282,Texas A&M University
1282,Arizona State University
1283,
1284,
1285,University of Massachusetts Amherst
1285,University of Utah
1285,Yale University
1286,
1287,
1288,
1289,Tulane University
1289,University of Connecticut
1289,"University of California, Berkeley (UCB)"
1290,
1291,
1292,
1293,
1294,The University of Georgia
1295,
1296,Pennsylvania State University
1297,
1298,Yale University
1299,
1300,
1301,Vanderbilt University
1301,Stanford University
1301,Rutgers University - New Brunswick
1302,North Carolina State University
1303,
1304,Texas A&M University
1304,"University of California, Los Angeles (UCLA)"
1304,Boston College
1305,
1306,Georgia Institute of Technology
1307,
1308,Columbia University
1309,
1310,Drexel University
1311,Illinois Institute of Technology
1311,Massachusets Institute of Technology
1311,Boston College
1312,
1313,
1314,
1315,
1316,University of Connecticut
1317,University of Rochester
1317,"University of California, Berkeley (UCB)"
1318,"University of California, San Diego (UCSD)"
1318,University of Connecticut
1319,
1320,
1321,Massachusets Institute of Technology
1321,Oregon State University
1321,"University of California, Santa Cruz"
1322,
1323,
1324,University of Notre Dame
1325,"University of Maryland, College Park"
1325,Rensselaer Polytechnic University
1326,
1327,Oregon State University
1328,California Institute of Technology (Caltech)
1328,University of Vermont
1329,
1330,
1331,
1332,
1333,University of Washington
1333,Emory University
1333,University of Utah
1334,
1335,Tulane University
1336,
1337,
1338,
1339,"University of Maryland, Baltimore County"
1340,
1341,
1342,
1343,
1344,
1345,Johns Hopkins University
1346,Wake Forest University
1346,Tufts University
1347,
1348,Howard University
1348,Iowa State University
1349,
1350,Northeastern University
1351,
1352,The University of Arizona
1353,University of Delaware
1353,University of Massachusetts Amherst
1353,Arizona State University
1354,Brown University
1354,Massachusets Institute of Technology
1354,"University of North Carolina, Chapel Hill"
1355,
1356,The University of Arizona
1356,Oregon State University
1356,University of Hawai
1357,
1358,
1359,"University of California, Berkeley (UCB)"
1359,Virginia Polytechnic Institute and State University
1360,
1361,University of South Florida
1361,Texas A&M University
1362,
1363,
1364,
1365,Arizona State University
1365,University of Texas at Austin
1365,Tufts University
1366,
1367,Arizona State University
1368,
1369,"University of California, Santa Cruz"
1370,
1371,
1372,
1373,Stanford University
1374,"University of California, Irvine"
1374,Rensselaer Polytechnic University
1374,Brandeis University
1375,
1376,
1377,
1378,
1379,
1380,Stanford University
1380,"University of California, Santa Cruz"
1380,"University of California, San Diego (UCSD)"
1381,University of Connecticut
